pa,ep,fp,yp,cctv,light,nb,gid
0.4501343813161517,0.3170746310504118,0.37107231899218984,0.40618004074715536,0.8379042662362112,0.0,0.0,木夭丑友什61ab32ba
0.4501343813161517,0.45192553174044664,0.48312842276044926,0.5454910442706731,0.5293576393666299,0.0,0.0,木夭丑友什61ab32bb
0.6365832351323544,0.0,0.0,0.0,0.0,0.655713942426947,0.32049916294962255,木夭丑友什61ba29aa
0.4501343813161517,0.2741536034109979,0.39920386840015754,0.47288167066798187,0.6519805916929106,0.0,0.0,木夭丑友什61ba32ab
0.4905855762215551,0.3930998288105562,0.43404555185036886,0.5188544727777374,0.9027631055481342,0.0,0.0,木夭丑友什61ba32ba
0.4905855762215551,0.3798956760947175,0.428563942289385,0.48683601505433555,0.5293576393666299,0.0,0.0,木夭丑友什61ba32bb
0.6814386546705814,0.28402160466341847,0.2423623299149081,0.0,0.0,0.655713942426947,0.4846741165785333,木夭丑友什61ba36ab
0.43604784029297633,0.3601877955338483,0.3894555568876943,0.3982226098430803,0.0,0.0,0.0,木夭丑友什61bb31bb
0.746528576601619,0.40129398137314815,0.5021865521136422,0.6379378036627721,0.7709027825722241,0.0,0.0,木夭丑友什61bb32ab
0.4905855762215551,0.5142504361987609,0.5715520458625165,0.6722552590800737,0.8841495139942149,0.0,0.0,木夭丑友什61bb32ba
0.4905855762215551,0.4269443546072213,0.4157925696161879,0.47288167066798187,0.0,0.0,0.0,木夭丑友什61bb32bb
0.6478583483363329,0.4631173931167704,0.3850730342800179,0.0,0.0,0.7236345170406221,0.5074299803131564,木夭丑友什61bb36ab
0.6478583483363329,0.38882816660755176,0.3643805178817642,0.0,0.0,0.0,0.4846741165785333,木夭丑友什61bb36ba
0.43604784029297633,0.4269443546072213,0.41699754415004553,0.4208443960660955,0.6519805916929106,0.0,0.0,木夭丑友什62aa31ba
0.43604784029297633,0.7813792126643141,0.7773665278289217,0.7985862699554807,0.0,0.0,0.0,木夭丑友什62aa31bb
0.381726645871579,0.7026982814194167,0.7594337004819793,0.8361894519193815,0.8080334288609834,0.0,0.0,木夭丑友什62aa32aa
0.25552096483813447,0.6680171905423364,0.7216022550115175,0.7642853103552245,0.7709027825722241,0.0,0.0,木夭丑友什62aa32ab
0.4905855762215551,0.5896842288604044,0.6598405994314167,0.7487858295362544,0.6519805916929106,0.0,0.0,木夭丑友什62aa32ba
0.9021563456928161,0.5221489096164019,0.657494856009984,0.7652159609687821,0.7709027825722241,0.0,0.0,木夭丑友什62aa32bb
0.5872075341438725,0.0,0.0,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什62aa33bb
0.6826569403724825,0.0,0.0,0.0,0.0,0.655713942426947,0.41905411043235763,木夭丑友什62aa34ab
0.6478583483363329,0.3170746310504118,0.30504277496252485,0.0,0.5293576393666299,0.44454048762771475,0.4392338837580257,木夭丑友什62aa36ab
0.6478583483363329,0.365375374218253,0.32491535112901615,0.0,0.6519805916929106,0.5395046049978663,0.4846741165785333,木夭丑友什62aa36ba
0.6348315450992134,0.23821777045065895,0.21569714542083357,0.0,0.6519805916929106,0.6773487315040667,0.49660077668072355,木夭丑友什62aa36bb
0.639822401679021,0.33725654858931225,0.296682627103969,0.3230676665738843,0.0,0.710448519931531,0.2501723841590566,木夭丑友什62aa37aa
0.639822401679021,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62aa37ab
0.6553936572953107,0.23821777045065895,0.17851619515333783,0.0,0.0,0.0,0.32049916294962255,木夭丑友什62ab28ab
0.5813832987936984,0.0,0.20258525700252306,0.0,0.0,0.0,0.0,木夭丑友什62ab30ab
0.5797780007206821,0.2515061827710718,0.21569714542083357,0.0,0.0,0.5924185186098975,0.2501723841590566,木夭丑友什62ab30ba
0.43604784029297633,0.5556599410315013,0.5265325786487148,0.5515211399625286,0.0,0.5395046049978663,0.0,木夭丑友什62ab31ba
0.3537380975952124,0.5726686443686777,0.5417525429822778,0.5955438896699916,0.5293576393666299,0.0,0.0,木夭丑友什62ab31bb
0.3537380975952124,0.5963678629523453,0.6605063973083072,0.7308972895927841,0.6519805916929106,0.0,0.0,木夭丑友什62ab32aa
0.3537380975952124,0.6400524520052272,0.7020909701371432,0.7863763269761783,0.5293576393666299,0.0,0.0,木夭丑友什62ab32ab
0.25552096483813447,0.6234276131519757,0.7054079919759242,0.7812854883211326,0.7709027825722241,0.0,0.0,木夭丑友什62ab32ba
0.9021563456928161,0.5315662176028293,0.5992706191366985,0.6287211698538633,0.7709027825722241,0.0,0.0,木夭丑友什62ab32bb
0.5872075341438725,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ab33bb
0.6772474414560773,0.0,0.0,0.0,0.0,0.655713942426947,0.39458929918546626,木夭丑友什62ab34ab
0.6651345102579655,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ab35ba
0.6651345102579655,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什62ab35bb
0.7218555147395074,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ab36ab
0.6348315450992134,0.0,0.0,0.0,0.0,0.0,0.41905411043235763,木夭丑友什62ab36bb
0.639822401679021,0.3491987415166868,0.2937620205841749,0.0,0.0,0.6285450874825744,0.5173489607636385,木夭丑友什62ab37aa
0.6850689858769925,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ba28aa
0.6850689858769925,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什62ba28ab
0.5922933556198858,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ba28ba
0.5733340141470649,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什62ba30ab
0.5797780007206821,0.3170746310504118,0.2423623299149081,0.0,0.0,0.0,0.0,木夭丑友什62ba30ba
0.5797780007206821,0.0,0.20936926755815116,0.0,0.0,0.0,0.0,木夭丑友什62ba30bb
0.5797780007206821,0.28402160466341847,0.232529023393786,0.0,0.0,0.0,0.32049916294962255,木夭丑友什62ba31aa
0.3537380975952124,0.4090674843569026,0.5085814174060442,0.6449876014259062,0.8080334288609834,0.0,0.0,木夭丑友什62ba32ab
0.25552096483813447,0.533393484098175,0.5469490070082161,0.5573388876151176,0.9340414005819435,0.0,0.0,木夭丑友什62ba32ba
0.9021563456928161,0.5666544268253694,0.5617571026186267,0.5573388876151176,0.9340414005819435,0.0,0.0,木夭丑友什62ba32bb
0.9021563456928161,0.38442973021801563,0.3609111874158333,0.3807619467773523,0.7709027825722241,0.0,0.0,木夭丑友什62ba33aa
0.6772474414560773,0.0,0.0,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什62ba34ba
0.6651345102579655,0.3170746310504118,0.3153717466047583,0.0,0.0,0.5395046049978663,0.3634628232455449,木夭丑友什62ba35ab
0.6651345102579655,0.330865075133224,0.25962911534901056,0.0,0.5293576393666299,0.7352507563162713,0.4392338837580257,木夭丑友什62ba35ba
0.6651345102579655,0.0,0.0,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什62ba35bb
0.5691390706468045,0.2633852523867796,0.2272304791462637,0.0,0.0,0.655713942426947,0.4846741165785333,木夭丑友什62bb28aa
0.5638035513709586,0.0,0.0,0.0,0.0,0.0,0.32049916294962255,木夭丑友什62bb28ab
0.5922933556198858,0.0,0.17851619515333783,0.0,0.5293576393666299,0.710448519931531,0.39458929918546626,木夭丑友什62bb28bb
0.5922933556198858,0.2633852523867796,0.21569714542083357,0.0,0.0,0.655713942426947,0.3634628232455449,木夭丑友什62bb29aa
0.6055047734106025,0.0,0.17851619515333783,0.0,0.0,0.0,0.0,木夭丑友什62bb31ba
0.4055227045820565,0.0,0.0,0.0,0.5293576393666299,0.0,0.0,木夭丑友什62bb32aa
0.4055227045820565,0.4164662311100757,0.5092783155826075,0.5601731032580846,0.7709027825722241,0.0,0.0,木夭丑友什62bb32ab
0.14746701517996336,0.43677124930570005,0.48867371892858774,0.5327206071313177,0.8379042662362112,0.0,0.0,木夭丑友什62bb32ba
0.2572820291463822,0.330865075133224,0.35735314670795554,0.3368844737435801,0.7709027825722241,0.0,0.0,木夭丑友什62bb32bb
0.6833973987493587,0.2633852523867796,0.2513449860171645,0.0,0.0,0.0,0.0,木夭丑友什62bb33aa
0.6324393968800569,0.0,0.0,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什62bb34aa
0.6324393968800569,0.0,0.0,0.0,0.0,0.655713942426947,0.0,木夭丑友什62bb34ab
0.6651345102579655,0.2633852523867796,0.25962911534901056,0.0,0.5293576393666299,0.8212673870518088,0.41905411043235763,木夭丑友什62bb35ab
0.6651345102579655,0.0,0.1687323867775684,0.0,0.0,0.8024300465359882,0.2501723841590566,木夭丑友什62bb35ba
0.5946735608508632,0.0,0.0,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什62bb36bb
0.5691390706468045,0.0,0.0,0.0,0.0,0.5924185186098975,0.2501723841590566,木夭丑友什63aa28aa
0.5638035513709586,0.0,0.1687323867775684,0.0,0.0,0.0,0.0,木夭丑友什63aa28ab
0.5814424810711228,0.0,0.1872886251097624,0.0,0.0,0.7352507563162713,0.2501723841590566,木夭丑友什63aa28ba
0.5814424810711228,0.0,0.0,0.0,0.0,0.6285450874825744,0.2501723841590566,木夭丑友什63aa28bb
0.4055227045820565,0.2633852523867796,0.2995338917265461,0.0,0.6519805916929106,0.0,0.0,木夭丑友什63aa32aa
0.4055227045820565,0.4761331605716194,0.5200843591718864,0.6169971849357571,0.9340414005819435,0.0,0.0,木夭丑友什63aa32ab
0.23769729530771155,0.3703801793396719,0.418193271284174,0.4341262112298051,0.8628211538733781,0.0,0.0,木夭丑友什63aa32ba
0.2572820291463822,0.3095888519836309,0.3202331193581451,0.3897737732979199,0.0,0.0,0.0,木夭丑友什63aa32bb
0.6324393968800569,0.0,0.0,0.0,0.5293576393666299,0.7712273719644986,0.4846741165785333,木夭丑友什63aa34aa
0.4750851184085837,0.40523025242475497,0.36265662355277917,0.34932950391479856,0.0,0.7456140596664806,0.5429255012615928,木夭丑友什63aa37ab
0.5638035513709586,0.0,0.17851619515333783,0.0,0.0,0.6285450874825744,0.39458929918546626,木夭丑友什63ab28ab
0.6055047734106025,0.0,0.19526171984866195,0.0,0.0,0.0,0.0,木夭丑友什63ab31ba
0.4055227045820565,0.4200373570391931,0.3850730342800179,0.44033170851732345,0.0,0.0,0.0,木夭丑友什63ab31bb
0.4055227045820565,0.6335580643598197,0.7732073990854686,0.8641879388146685,0.5293576393666299,0.0,0.0,木夭丑友什63ab32aa
0.4055227045820565,0.5785041520767967,0.6561434805341488,0.6999626063103865,0.6519805916929106,0.0,0.0,木夭丑友什63ab32ab
0.23769729530771155,0.5666544268253694,0.6153532280047564,0.64325058924848,0.5293576393666299,0.0,0.0,木夭丑友什63ab32ba
0.6005168323305112,0.0,0.0,0.0,0.0,0.44454048762771475,0.0,木夭丑友什63ab34ab
0.6005168323305112,0.0,0.0,0.0,0.0,0.710448519931531,0.5818568169715077,木夭丑友什63ab34ba
0.633595140385729,0.0,0.0,0.0,0.5293576393666299,0.44454048762771475,0.2501723841590566,木夭丑友什63ab34bb
0.4750851184085837,0.29314343235830054,0.2995338917265461,0.0,0.6519805916929106,0.7236345170406221,0.41905411043235763,木夭丑友什63ab37ab
0.662323939427609,0.0,0.0,0.0,0.0,0.6952427513908133,0.0,木夭丑友什63ba29ba
0.5165850320504031,0.28402160466341847,0.2513449860171645,0.3074982367330068,0.0,0.0,0.32049916294962255,木夭丑友什63ba31ba
0.5779774375310639,0.0,0.0,0.0,0.5293576393666299,0.0,0.0,木夭丑友什63ba31bb
0.46022898470727014,0.7249221593705268,0.8447396837778638,0.9340816049977023,0.0,0.0,0.0,木夭丑友什63ba32aa
0.4283671670236191,0.0,0.3023194830975832,0.0,0.7221578037731596,0.7456140596664806,0.0,木夭丑友什63ba32ab
0.4283671670236191,0.41281114114429357,0.4403861871835273,0.4341262112298051,0.8080334288609834,0.6285450874825744,0.0,木夭丑友什63ba32ba
0.5437456995527395,0.3601877955338483,0.35553919583867316,0.37109807077093393,0.0,0.0,0.0,木夭丑友什63ba33bb
0.6005168323305112,0.0,0.0,0.0,0.0,0.7549555573436184,0.3634628232455449,木夭丑友什63ba34ab
0.6005168323305112,0.0,0.0,0.0,0.0,0.5924185186098975,0.3634628232455449,木夭丑友什63ba34ba
0.4750851184085837,0.0,0.1687323867775684,0.0,0.0,0.0,0.41905411043235763,木夭丑友什63ba37aa
0.4750851184085837,0.0,0.0,0.0,0.0,0.0,0.32049916294962255,木夭丑友什63ba37ab
0.5489194089484274,0.0,0.0,0.0,0.0,0.44454048762771475,0.0,木夭丑友什63ba37ba
0.5652331993525868,0.0,0.0,0.0,0.0,0.5395046049978663,0.2501723841590566,木夭丑友什63bb27bb
0.604570222933227,0.0,0.0,0.0,0.0,0.6285450874825744,0.0,木夭丑友什63bb29ab
0.6407616027979304,0.0,0.0,0.0,0.0,0.44454048762771475,0.0,木夭丑友什63bb29ba
0.6298341486744878,0.5080921761566097,0.42518217986947315,0.3606692977081388,0.5293576393666299,0.6285450874825744,0.5074299803131564,木夭丑友什63bb30aa
0.6298341486744878,0.4269443546072213,0.35735314670795554,0.0,0.0,0.6285450874825744,0.45642109211016785,木夭丑友什63bb30ab
0.5165850320504031,0.2515061827710718,0.20936926755815116,0.0,0.0,0.0,0.3634628232455449,木夭丑友什63bb31ba
0.388015737618147,0.6726563273207015,0.7796262745514282,0.9133684161084346,0.6519805916929106,0.0,0.0,木夭丑友什63bb32aa
0.4283671670236191,0.0,0.0,0.0,0.9192539875928478,0.7634488211615431,0.0,木夭丑友什63bb32ab
0.5271933474787696,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什63bb33aa
0.5271933474787696,0.6041077962632336,0.5628110503808386,0.6149658312208635,0.7221578037731596,0.6952427513908133,0.0,木夭丑友什63bb33ab
0.5271933474787696,0.5869473508711084,0.532152952911805,0.5861634032209554,0.6519805916929106,0.44454048762771475,0.0,木夭丑友什63bb33ba
0.6186343185803342,0.4834912214599259,0.4955575448458144,0.5485336909198937,0.5293576393666299,0.6285450874825744,0.0,木夭丑友什63bb33bb
0.6005168323305112,0.28402160466341847,0.2272304791462637,0.0,0.0,0.0,0.39458929918546626,木夭丑友什63bb34ba
0.494931623015614,0.0,0.0,0.0,0.0,0.44454048762771475,0.0,木夭丑友什63bb36aa
0.44354420963501984,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什63bb36ba
0.5348564979216588,0.3241508973756564,0.21569714542083357,0.0,0.0,0.0,0.0,木夭丑友什64aa28bb
0.604570222933227,0.0,0.21569714542083357,0.0,0.0,0.6285450874825744,0.4392338837580257,木夭丑友什64aa29ab
0.6407616027979304,0.0,0.17851619515333783,0.0,0.0,0.6285450874825744,0.0,木夭丑友什64aa29ba
0.6298341486744878,0.3703801793396719,0.37107231899218984,0.3368844737435801,0.5293576393666299,0.5924185186098975,0.45642109211016785,木夭丑友什64aa30aa
0.6298341486744878,0.33725654858931225,0.3023194830975832,0.0,0.0,0.5924185186098975,0.32049916294962255,木夭丑友什64aa30ab
0.5922933556198858,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什64aa31ab
0.5741367946926401,0.0,0.0,0.0,0.0,0.0,0.39458929918546626,木夭丑友什64aa31ba
0.5161610863598372,0.4631173931167704,0.6874569980256064,0.8810693134057321,0.5293576393666299,0.0,0.0,木夭丑友什64aa32aa
0.528387504258479,0.6091095912920571,0.7476736644680175,0.8799824353709829,0.6519805916929106,0.710448519931531,0.0,木夭丑友什64aa32ab
0.5670365462167138,0.4090674843569026,0.4240386952271969,0.5036637012850562,0.0,0.0,0.0,木夭丑友什64aa32bb
0.5271933474787696,0.5896842288604044,0.6005856945984189,0.669247463599987,0.0,0.0,0.0,木夭丑友什64aa33aa
0.5271933474787696,0.6680171905423364,0.7092211214947637,0.8189307971957638,0.6519805916929106,0.44454048762771475,0.0,木夭丑友什64aa33ab
0.723393846890949,0.47862099270484876,0.5147603068635442,0.5710530096794253,0.8080334288609834,0.7634488211615431,0.0,木夭丑友什64aa33ba
0.723393846890949,0.3433584078715244,0.4424458640895696,0.5036637012850562,0.9813013616855697,0.7712273719644986,0.0,木夭丑友什64aa33bb
0.6186343185803342,0.0,0.0,0.0,0.0,0.44454048762771475,0.3634628232455449,木夭丑友什64aa34ab
0.49889611307300846,0.0,0.0,0.0,0.0,0.5395046049978663,0.0,木夭丑友什64aa36aa
0.25552096483813447,0.0,0.0,0.0,0.0,0.5924185186098975,0.2501723841590566,木夭丑友什64aa36ab
0.25552096483813447,0.5080921761566097,0.6104047052605064,0.6838273828319941,0.0,0.0,0.0,木夭丑友什64aa36ba
0.4436707877198692,0.6222713131353873,0.7331452726004499,0.8921777167943139,0.0,0.0,0.0,木夭丑友什64aa36bb
0.4436707877198692,0.0,0.0,0.0,0.0,0.44454048762771475,0.0,木夭丑友什64aa37aa
0.485530870594091,0.3170746310504118,0.22163372318261668,0.0,0.5293576393666299,0.6952427513908133,0.2501723841590566,木夭丑友什64aa37ba
0.6093981061738916,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什64aa38bb
0.4833061926440938,0.38882816660755176,0.32491535112901615,0.0,0.0,0.6285450874825744,0.39458929918546626,木夭丑友什64ab27ab
0.5943984005885576,0.3241508973756564,0.3128687977973489,0.3074982367330068,0.5293576393666299,0.0,0.32049916294962255,木夭丑友什64ab27ba
0.48391563145714694,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什64ab28ba
0.5294161090153692,0.674485218763952,0.549776941021365,0.4776770221564903,0.5293576393666299,0.0,0.0,木夭丑友什64ab28bb
0.5294161090153692,0.4710461286277695,0.3380234593161355,0.0,0.0,0.0,0.0,木夭丑友什64ab29aa
0.5639991705505127,0.5297207861548061,0.4552393900503243,0.4276402014617925,0.6519805916929106,0.7456140596664806,0.5974249258015285,木夭丑友什64ab29ab
0.5792397142938314,0.4631173931167704,0.34411861669829197,0.3368844737435801,0.0,0.0,0.2501723841590566,木夭丑友什64ab29ba
0.5792397142938314,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什64ab29bb
0.5792397142938314,0.49953762500334503,0.47148054990740657,0.4679286799748847,0.5293576393666299,0.6773487315040667,0.49660077668072355,木夭丑友什64ab30aa
0.6298341486744878,0.5240712901457629,0.41335420995193856,0.3982226098430803,0.0,0.0,0.5074299803131564,木夭丑友什64ab30ab
0.6336394442294053,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什64ab30ba
0.5922933556198858,0.0,0.17851619515333783,0.0,0.0,0.0,0.3634628232455449,木夭丑友什64ab31ab
0.5741367946926401,0.0,0.0,0.0,0.0,0.0,0.0,木夭丑友什64ab31ba
0.564714634876512,0.0,0.22163372318261668,0.0,0.5293576393666299,0.5924185186098975,0.0,木夭丑友什64ab31bb
0.5161610863598372,0.3491987415166868,0.5213918974124516,0.6934041687074382,0.6519805916929106,0.6952427513908133,0.0,木夭丑友什64ab32aa
0.9745166903964098,0.5490831850128768,0.6829751797511396,0.8138398821348527,0.7221578037731596,0.0,0.0,木夭丑友什64ab32ab
0.9745166903964098,0.5620187915574368,0.6464505496105424,0.7679828138727407,0.6519805916929106,0.879421584328062,0.0,木夭丑友什64ab32ba
0.9745166903964098,0.5122209532884896,0.5638594478767129,0.6947339038392435,0.6519805916929106,0.655713942426947,0.0,木夭丑友什64ab32bb
1.0,0.33725654858931225,0.4274446711533193,0.5327206071313177,0.6519805916929106,0.7712273719644986,0.0,木夭丑友什64ab33aa
0.8891141584330189,0.4090674843569026,0.5161057152505593,0.6361317333003349,0.9192539875928478,0.8253932352023727,0.0,木夭丑友什64ab33ab
0.723393846890949,0.3491987415166868,0.47148054990740657,0.5601731032580846,0.7221578037731596,0.7912227306786601,0.0,木夭丑友什64ab33ba
0.723393846890949,0.0,0.2555665427193241,0.3368844737435801,0.0,0.44454048762771475,0.0,木夭丑友什64ab33bb
0.5221722364813639,0.0,0.0,0.0,0.0,0.5924185186098975,0.4392338837580257,木夭丑友什64ab34ab
0.5496264186719373,0.43677124930570005,0.3643805178817642,0.0,0.5293576393666299,0.7634488211615431,0.6196002868683796,木夭丑友什64ab34ba
0.5361534256239384,0.4164662311100757,0.4839313814698168,0.4276402014617925,0.0,0.0,0.0,木夭丑友什64ab34bb
0.49889611307300846,0.23821777045065895,0.0,0.0,0.0,0.0,0.32049916294962255,木夭丑友什64ab35bb
0.49889611307300846,0.3095888519836309,0.232529023393786,0.0,0.0,0.0,0.41905411043235763,木夭丑友什64ab36aa
0.25552096483813447,0.4399173518626291,0.4706177721641216,0.48683601505433555,0.0,0.0,0.0,木夭丑友什64ab36ab
0.25552096483813447,0.5711823234847738,0.7197974742450195,0.8101278519548563,0.0,0.0,0.0,木夭丑友什64ab36ba
0.4436707877198692,0.6886028254979428,0.7826768456888262,0.8710935197586565,0.0,0.0,0.0,木夭丑友什64ab36bb
0.4436707877198692,0.0,0.17851619515333783,0.0,0.0,0.44454048762771475,0.2501723841590566,木夭丑友什64ab37aa
0.4436707877198692,0.29314343235830054,0.2272304791462637,0.0,0.0,0.6773487315040667,0.32049916294962255,木夭丑友什64ab37ab
0.485530870594091,0.3798956760947175,0.3103146646691277,0.34932950391479856,0.5293576393666299,0.7236345170406221,0.41905411043235763,木夭丑友什64ab37ba
0.8623054014822633,0.23821777045065895,0.20936926755815116,0.0,0.0,0.5395046049978663,0.2501723841590566,木夭丑友什64ab38bb
0.8623054014822633,0.33725654858931225,0.30770687751929593,0.3074982367330068,0.0,0.710448519931531,0.3634628232455449,木夭丑友什64ab39aa
0.4833061926440938,0.5182424837531199,0.43618684029564164,0.3074982367330068,0.7221578037731596,0.44454048762771475,0.5818568169715077,木夭丑友什64ba27ab
0.7987592393971403,0.4164662311100757,0.4005460748087964,0.0,0.5293576393666299,0.44454048762771475,0.5265006223977167,木夭丑友什64ba27ba
0.7864079679974686,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什64ba28aa
0.48391563145714694,0.0,0.0,0.0,0.0,0.0,0.2501723841590566,木夭丑友什64ba28ab
0.5294161090153692,0.5741438022157224,0.4740432378691818,0.4462819146095827,0.0,0.44454048762771475,0.39458929918546626,木夭丑友什64ba28bb
