gid,pa,ep,fp,yp,cctv,light,pop,nb
¤ì‚¬68bb30bb,2.788,,,,0,0,,0
¤ì‚¬68bb31aa,2.56,,,,1,0,,0
¤ì‚¬68bb31ab,2.315,,,,0,0,,0
¤ì‚¬68bb31ba,2.315,0,0,0,0,2,10,7
¤ì‚¬68bb31bb,3.28,29,104,21,0,3,215,4
¤ì‚¬68bb32aa,3.28,,,,0,0,,0
¤ì‚¬68bb32ab,3.28,,,,0,0,,0
¤ì‚¬68bb32ba,4.023,,,,0,0,,0
¤ì‚¬68bb32bb,4.301,,,,0,0,,0
¤ì‚¬68bb33aa,3.293,,,,0,0,,0
¤ì‚¬68bb33ab,2.98,,,,0,0,,0
¤ì‚¬68bb33ba,2.98,,,,0,0,,0
¤ì‚¬68bb33bb,2.98,,,,0,0,,0
¤ì‚¬68bb34aa,2.013,130,473,131,1,0,884,22
¤ì‚¬68bb34ab,2.013,197,560,106,2,0,1084,27
¤ì‚¬68bb34ba,2.013,12,18,0,0,0,37,8
¤ì‚¬68bb34bb,2.309,158,453,123,0,0,894,1
¤ì‚¬68bb35aa,1.441,182,797,226,1,0,1556,1
¤ì‚¬68bb35ab,1.49,,,,1,0,,0
¤ì‚¬68bb35ba,1.598,,,,0,0,,0
¤ì‚¬68bb35bb,12.458,,,,0,0,,0
¤ì‚¬68bb36aa,1.643,,,,0,0,,0
¤ì‚¬68bb36ab,1.643,108,260,28,1,14,529,25
¤ì‚¬68bb36ba,1.643,298,696,104,5,22,1404,78
¤ì‚¬68bb36bb,1.104,254,480,51,3,22,969,114
¤ì‚¬68bb37aa,0.929,,,,0,0,,1
¤ì‚¬68bb37ab,2.016,212,747,217,0,2,1506,17
¤ì‚¬68bb37ba,1.383,142,590,182,4,71,1164,0
¤ì‚¬68bb37bb,1.383,13,22,0,2,83,70,210
¤ì‚¬68bb38aa,1.383,271,754,80,3,20,1741,166
¤ì‚¬68bb38ab,1.027,611,1242,128,3,47,2505,296
¤ì‚¬68bb38ba,0.75,36,83,16,3,57,173,2
¤ì‚¬68bb38bb,0.75,,,,4,86,,0
¤ì‚¬68bb39aa,0.458,269,871,192,1,45,1668,19
¤ì‚¬68bb39ab,0.458,563,2019,531,0,0,3871,0
¤ì‚¬68bb39ba,1.299,212,692,166,0,0,1345,0
¤ì‚¬68bb39bb,2.285,,,,0,0,,0
¤ì‚¬68bb40aa,1.32,,,,0,0,,0
¤ì‚¬68bb40ab,1.32,22,76,16,0,0,150,0
¤ì‚¬68bb40ba,1.32,26,140,40,0,0,280,0
¤ì‚¬68bb40bb,0.453,105,903,476,0,0,1740,0
¤ì‚¬68bb41aa,0.453,53,404,182,0,0,809,0
¤ì‚¬68bb41ab,0.453,,,,0,0,,0
¤ì‚¬68bb41ba,0.518,,,,0,0,,0
¤ì‚¬69aa29aa,3.73,,,,0,0,,0
¤ì‚¬69aa29ab,3.73,,,,0,0,0,1
¤ì‚¬69aa29ba,4.314,,,,0,0,,0
¤ì‚¬69aa29bb,4.314,,,,0,0,,0
¤ì‚¬69aa30aa,4.585,,,,0,0,,0
¤ì‚¬69aa30ab,3.045,,,,0,0,,0
¤ì‚¬69aa30ba,3.712,,,,1,0,,1
¤ì‚¬69aa30bb,2.788,,0,,0,0,0,1
¤ì‚¬69aa31aa,2.788,,,,0,0,,0
¤ì‚¬69aa31ab,2.678,0,0,,1,0,7,4
¤ì‚¬69aa31ba,2.678,56,143,42,5,8,309,35
¤ì‚¬69aa31bb,3.37,,,,0,0,0,1
¤ì‚¬69aa32aa,3.37,0,57,30,0,0,113,0
¤ì‚¬69aa32ab,3.37,13,145,54,0,0,274,0
¤ì‚¬69aa32ba,3.662,,,,0,0,,0
¤ì‚¬69aa32bb,4.301,,,,0,0,,0
¤ì‚¬69aa33aa,3.757,,,,0,0,,0
¤ì‚¬69aa33ab,3.757,,,,0,0,,0
¤ì‚¬69aa33ba,3.757,,,,0,0,,0
¤ì‚¬69aa33bb,3.524,0,7,0,0,0,25,6
¤ì‚¬69aa34aa,2.715,0,17,0,0,0,46,8
¤ì‚¬69aa34ab,2.715,102,269,46,0,0,522,20
¤ì‚¬69aa34ba,2.715,16,34,0,0,0,57,1
¤ì‚¬69aa34bb,2.309,246,503,43,0,0,903,0
¤ì‚¬69aa35aa,0.249,135,377,47,5,0,809,0
¤ì‚¬69aa35ab,0.249,66,244,45,2,0,491,0
¤ì‚¬69aa35ba,0.249,,0,0,1,0,15,0
¤ì‚¬69aa35bb,12.458,,,,0,0,,0
¤ì‚¬69aa36aa,1.643,,,,0,0,,0
¤ì‚¬69aa36ab,1.643,56,90,12,1,5,208,8
¤ì‚¬69aa36ba,1.643,704,1915,403,3,15,3810,70
¤ì‚¬69aa36bb,1.104,188,453,82,3,18,923,71
¤ì‚¬69aa37aa,0.929,222,700,181,1,8,1383,21
¤ì‚¬69aa37ab,2.016,26,101,29,1,6,202,0
¤ì‚¬69aa37ba,1.383,73,341,114,1,9,688,0
¤ì‚¬69aa37bb,1.338,,,,3,57,0,6
¤ì‚¬69aa38aa,1.338,88,228,39,5,46,492,190
¤ì‚¬69aa38ab,1.338,804,1891,316,0,7,3690,31
¤ì‚¬69aa38ba,0.515,155,391,74,2,0,761,6
¤ì‚¬69aa38bb,0.854,,,,2,24,,3
¤ì‚¬69aa39aa,0.854,60,88,9,7,29,189,33
¤ì‚¬69aa39ab,0.854,29,87,10,6,58,178,379
¤ì‚¬69aa39ba,0.587,19,47,0,5,56,91,389
¤ì‚¬69aa39bb,2.285,,0,0,0,7,6,56
¤ì‚¬69aa40aa,1.32,,,,0,0,,0
¤ì‚¬69aa40ab,1.32,,,,0,0,,0
¤ì‚¬69aa40ba,1.32,0,15,0,0,0,27,0
¤ì‚¬69aa40bb,0.453,85,303,98,0,0,602,0
¤ì‚¬69aa41aa,0.453,148,535,173,0,0,1045,0
¤ì‚¬69aa41ab,0.453,172,898,366,0,0,1799,0
¤ì‚¬69aa41ba,0.808,91,625,259,0,0,1275,0
¤ì‚¬69ab29ab,3.73,,,,0,0,,0
¤ì‚¬69ab29ba,3.69,,,,0,0,,0
¤ì‚¬69ab29bb,4.314,,,,0,0,,0
¤ì‚¬69ab30aa,4.256,,,,0,0,,0
¤ì‚¬69ab30ab,3.045,,,,0,0,,0
¤ì‚¬69ab30ba,3.712,,,,0,0,,0
¤ì‚¬69ab30bb,3.712,,,,0,0,,0
¤ì‚¬69ab31aa,3.712,,,,0,0,,0
¤ì‚¬69ab31ab,3.074,,,,0,0,,0
¤ì‚¬69ab31ba,3.074,,,,0,0,,1
¤ì‚¬69ab31bb,3.546,0,0,,0,52,0,2
¤ì‚¬69ab32aa,3.546,14,25,0,0,3,49,2
¤ì‚¬69ab32ab,3.546,,,,0,0,,0
¤ì‚¬69ab32ba,4.257,,,,0,0,,0
¤ì‚¬69ab32bb,4.461,,,,0,0,,0
¤ì‚¬69ab33aa,3.757,,,,0,0,,0
¤ì‚¬69ab33ab,3.757,,,,0,0,,0
¤ì‚¬69ab33ba,3.37,,,,0,0,,0
¤ì‚¬69ab33bb,3.37,10,21,,0,2,62,8
¤ì‚¬69ab34aa,3.37,164,415,69,1,0,809,10
¤ì‚¬69ab34ab,2.715,,,,0,0,,0
¤ì‚¬69ab34ba,2.715,,,,0,0,,0
¤ì‚¬69ab34bb,2.704,10,132,56,0,0,262,0
¤ì‚¬69ab35aa,0.249,234,718,220,1,0,1413,0
¤ì‚¬69ab35ab,2.338,0,38,18,3,0,74,0
¤ì‚¬69ab35ba,3.156,,,,0,0,,0
¤ì‚¬69ab35bb,3.232,,,,0,1,,0
¤ì‚¬69ab36aa,1.933,,,,0,0,,0
¤ì‚¬69ab36ab,1.933,,,,0,0,,0
¤ì‚¬69ab36ba,1.933,182,503,94,0,0,1006,6
¤ì‚¬69ab36bb,2.157,76,227,42,1,6,442,15
¤ì‚¬69ab37aa,1.787,31,111,31,0,1,246,0
¤ì‚¬69ab37ab,2.016,67,171,26,2,18,383,85
¤ì‚¬69ab37ba,1.383,239,464,56,4,94,1042,432
¤ì‚¬69ab37bb,1.332,35,61,0,4,19,116,53
¤ì‚¬69ab38aa,1.332,443,612,37,5,86,1353,294
¤ì‚¬69ab38ab,1.332,238,506,72,1,8,1108,53
¤ì‚¬69ab38ba,0.92,0,0,,0,1,13,2
¤ì‚¬69ab38bb,0.854,78,195,45,0,22,397,24
¤ì‚¬69ab39aa,0.854,91,214,46,2,9,401,28
¤ì‚¬69ab39ab,0.854,0,8,,2,37,28,234
¤ì‚¬69ab39ba,0.203,630,1350,238,4,69,2712,335
¤ì‚¬69ab39bb,0.88,285,691,128,3,48,1427,276
¤ì‚¬69ab40aa,1.067,,,,0,0,0,0
¤ì‚¬69ab40ab,1.499,,,,0,0,,0
¤ì‚¬69ab40ba,0.899,,,,0,0,,0
¤ì‚¬69ab40bb,0.453,79,260,90,0,0,511,0
¤ì‚¬69ab41aa,0.453,260,715,215,0,0,1361,0
¤ì‚¬69ab41ab,0.761,229,1079,414,0,0,2084,0
¤ì‚¬69ab41ba,0.915,130,720,263,0,0,1402,0
¤ì‚¬69ba29bb,3.646,,,,0,0,,0
¤ì‚¬69ba30aa,5.537,,,,0,0,,0
¤ì‚¬69ba30ab,5.537,0,0,,0,0,0,2
¤ì‚¬69ba30ba,5.537,,,,0,0,,0
¤ì‚¬69ba30bb,3.712,,,,0,0,,0
¤ì‚¬69ba31aa,3.712,,,,0,0,,0
¤ì‚¬69ba31ab,6.126,,,,0,0,,0
¤ì‚¬69ba31ba,3.506,,,,0,0,,0
¤ì‚¬69ba31bb,3.546,,,,0,0,,0
¤ì‚¬69ba32aa,3.546,0,26,12,0,0,51,1
¤ì‚¬69ba32ab,3.546,,,,0,0,,0
¤ì‚¬69ba32ba,4.117,,,,0,0,,0
¤ì‚¬69ba32bb,4.461,,,,0,0,,0
¤ì‚¬69ba33aa,3.757,,,,0,0,,0
¤ì‚¬69ba33ab,3.757,,,,0,0,,0
¤ì‚¬69ba33ba,3.37,,,,0,1,,0
¤ì‚¬69ba33bb,3.37,20,71,13,1,13,174,10
¤ì‚¬69ba34aa,3.37,0,11,,1,4,22,6
¤ì‚¬69ba34ab,2.715,,,,0,0,,0
¤ì‚¬69ba34ba,2.715,,,,0,0,,0
¤ì‚¬69ba34bb,3.095,,,,0,0,,0
¤ì‚¬69ba35aa,0.682,286,840,178,2,0,1596,0
¤ì‚¬69ba35ab,2.338,192,669,215,0,0,1292,0
¤ì‚¬69ba35ba,3.156,0,9,,0,8,14,3
¤ì‚¬69ba35bb,3.232,0,0,,0,3,11,3
¤ì‚¬69ba36aa,1.933,,,,0,1,,0
¤ì‚¬69ba36ab,1.933,,,,0,0,,0
¤ì‚¬69ba36ba,1.933,,,,0,0,,0
¤ì‚¬69ba36bb,2.157,8,11,0,1,3,33,4
¤ì‚¬69ba37aa,0.925,428,1312,238,1,30,2613,85
¤ì‚¬69ba37ab,0.925,372,691,95,5,91,1511,557
¤ì‚¬69ba37ba,1.307,288,468,46,3,78,980,444
¤ì‚¬69ba37bb,1.332,320,590,54,2,79,1232,366
¤ì‚¬69ba38aa,1.332,773,1539,185,6,76,3123,337
¤ì‚¬69ba38ab,1.332,297,504,85,3,24,1215,101
¤ì‚¬69ba38ba,0.92,292,614,85,1,20,1195,63
¤ì‚¬69ba38bb,0.293,525,1263,224,5,32,2402,70
¤ì‚¬69ba39aa,0.293,576,1791,475,0,3,3491,10
¤ì‚¬69ba39ab,0.854,140,486,125,3,7,957,2
¤ì‚¬69ba39ba,0.756,32,82,13,1,1,157,7
¤ì‚¬69ba39bb,0.939,228,582,58,5,18,1199,83
¤ì‚¬69ba40aa,0.939,170,438,53,2,16,872,60
¤ì‚¬69ba40ab,1.499,202,369,28,1,0,730,26
¤ì‚¬69ba40ba,0.899,0,,,0,0,0,0
¤ì‚¬69ba40bb,0.899,,,,0,0,,0
¤ì‚¬69ba41aa,1.235,112,262,68,0,0,488,0
¤ì‚¬69ba41ab,1.235,147,428,119,0,0,839,0
¤ì‚¬69bb30ab,5.466,,,,0,0,,0
¤ì‚¬69bb30ba,5.466,,,,0,0,,0
¤ì‚¬69bb30bb,5.466,,,,0,0,,0
¤ì‚¬69bb31aa,5.75,,,,0,0,,0
¤ì‚¬69bb31ab,6.044,,,,0,0,,0
¤ì‚¬69bb31ba,3.506,,,,0,0,,0
¤ì‚¬69bb31bb,3.546,,,,0,0,,0
¤ì‚¬69bb32aa,3.546,,,,0,0,,0
¤ì‚¬69bb32ab,3.546,,,,0,0,,0
¤ì‚¬69bb32ba,4.117,,,,0,0,,0
¤ì‚¬69bb32bb,4.911,,,,0,0,,0
¤ì‚¬69bb33aa,3.972,,,,0,0,,0
¤ì‚¬69bb33ab,3.972,,,,0,1,,0
¤ì‚¬69bb33ba,3.37,7,28,,0,7,56,2
¤ì‚¬69bb33bb,3.37,,,,0,9,,3
¤ì‚¬69bb34aa,3.37,7,13,0,0,2,39,14
¤ì‚¬69bb34ab,3.721,,,,0,0,,0
¤ì‚¬69bb34ba,2.96,,,,0,0,,0
¤ì‚¬69bb34bb,3.095,489,1001,168,1,0,1889,0
¤ì‚¬69bb35aa,1.556,147,478,126,1,0,948,0
¤ì‚¬69bb35ab,1.556,,,,0,0,,0
¤ì‚¬69bb35ba,1.556,,,,0,0,,0
¤ì‚¬69bb35bb,3.232,,,,0,0,0,0
¤ì‚¬69bb36aa,1.933,,,,0,0,,0
¤ì‚¬69bb36ab,1.933,,,,0,0,,0
¤ì‚¬69bb36ba,1.933,,,,0,0,,0
¤ì‚¬69bb36bb,1.626,,,,0,8,,6
¤ì‚¬69bb37aa,1.108,41,128,13,1,9,243,34
¤ì‚¬69bb37ab,1.108,546,1191,128,6,83,2478,290
¤ì‚¬69bb37ba,0.415,429,1005,114,4,66,2070,244
¤ì‚¬69bb37bb,1.332,405,840,117,5,41,1735,208
¤ì‚¬69bb38aa,1.332,433,1100,178,3,24,2177,82
¤ì‚¬69bb38ab,1.332,170,346,43,6,40,778,49
¤ì‚¬69bb38ba,0.92,839,1671,180,3,70,3322,251
¤ì‚¬69bb38bb,0.293,566,1223,138,4,56,2474,232
¤ì‚¬69bb39aa,0.679,332,812,131,2,31,1627,124
¤ì‚¬69bb39ab,0.51,117,283,38,2,13,532,44
¤ì‚¬69bb39ba,0.51,257,461,56,2,20,934,114
¤ì‚¬69bb39bb,0.51,424,1154,199,4,27,2309,99
¤ì‚¬69bb40aa,1.837,128,241,16,0,4,478,30
¤ì‚¬69bb40ab,1.542,70,196,25,1,5,385,22
¤ì‚¬69bb40ba,1.162,,,,0,0,,0
¤ì‚¬69bb40bb,2.538,,,,0,0,,0
¤ì‚¬69bb41aa,1.235,,,,0,0,,0
¤ì‚¬69bb41ab,1.235,,,,0,0,,0
¤ì‚¬70aa30bb,5.466,,,,0,0,,0
¤ì‚¬70aa31aa,5.75,,,,0,0,,0
¤ì‚¬70aa31ab,6.133,,,,0,0,,0
¤ì‚¬70aa31ba,3.958,,,,0,0,,0
¤ì‚¬70aa31bb,4.272,,,,0,0,,0
¤ì‚¬70aa32aa,4.493,,,,0,0,,0
¤ì‚¬70aa32ab,4.493,,,,0,0,,0
¤ì‚¬70aa32ba,4.493,,,,0,0,,0
¤ì‚¬70aa32bb,5.322,,,,0,0,,0
¤ì‚¬70aa33aa,5.322,,,,0,0,,0
¤ì‚¬70aa33ab,5.322,,,,0,0,,0
¤ì‚¬70aa33ba,4.239,,0,,0,0,0,0
¤ì‚¬70aa33bb,4.239,0,0,,0,4,0,1
¤ì‚¬70aa34aa,3.904,,,,0,2,,0
¤ì‚¬70aa34ab,4.011,,,,0,0,,0
¤ì‚¬70aa34ba,3.461,42,85,10,0,0,138,0
¤ì‚¬70aa34bb,3.465,210,541,120,1,0,1092,0
¤ì‚¬70aa35aa,1.56,,,,0,0,,0
¤ì‚¬70aa35ab,1.56,,,,0,0,,0
¤ì‚¬70aa35ba,1.56,0,,,0,2,0,1
¤ì‚¬70aa35bb,1.28,,,,0,0,,0
¤ì‚¬70aa36aa,2.075,,,,0,0,,0
¤ì‚¬70aa36ab,2.075,,,,0,0,,0
¤ì‚¬70aa36ba,2.075,,,,0,0,,0
¤ì‚¬70aa36bb,1.145,,,,0,0,,0
¤ì‚¬70aa37aa,0.663,131,389,68,2,20,814,59
¤ì‚¬70aa37ab,0.637,568,1473,242,2,64,3183,226
¤ì‚¬70aa37ba,0.637,585,1402,202,5,93,2976,422
¤ì‚¬70aa37bb,0.39,528,1313,187,6,51,2680,295
¤ì‚¬70aa38aa,0.39,257,654,120,8,59,1340,112
¤ì‚¬70aa38ab,0.39,45,71,0,3,90,222,12
¤ì‚¬70aa38ba,0.427,580,1303,161,4,51,2623,220
¤ì‚¬70aa38bb,0.672,388,964,117,6,40,1927,144
¤ì‚¬70aa39aa,0.49,577,1454,220,2,22,2790,121
¤ì‚¬70aa39ab,0.49,423,1014,165,3,43,1947,123
¤ì‚¬70aa39ba,0.49,490,1053,108,5,39,1992,157
¤ì‚¬70aa39bb,0.51,687,1555,236,5,41,3045,214
¤ì‚¬70aa40aa,0.517,283,693,113,4,25,1373,97
¤ì‚¬70aa40ab,1.837,,0,,0,0,0,1
¤ì‚¬70aa40ba,2.281,,,,0,0,,0
¤ì‚¬70aa40bb,2.538,,,,0,0,,0
¤ì‚¬70aa41aa,1.235,,,,0,0,,0
¤ì‚¬70aa41ab,1.235,,,,0,0,,0
¤ì‚¬70ab31aa,5.75,,,,0,0,,0
¤ì‚¬70ab31ab,6.699,,,,0,0,,0
¤ì‚¬70ab31ba,4.401,,,,0,0,,0
¤ì‚¬70ab31bb,4.272,,,,0,0,,0
¤ì‚¬70ab32aa,4.493,,,,0,0,,0
¤ì‚¬70ab32ab,5.678,,,,0,0,,0
¤ì‚¬70ab32ba,5.678,,,,0,0,,0
¤ì‚¬70ab32bb,5.322,,,,0,0,,0
¤ì‚¬70ab33aa,5.322,,,,0,0,,0
¤ì‚¬70ab33ab,5.322,0,,,0,0,0,0
¤ì‚¬70ab33ba,4.878,,,,0,0,,0
¤ì‚¬70ab33bb,4.239,,,,0,0,,1
¤ì‚¬70ab34aa,3.904,,,,0,0,,0
¤ì‚¬70ab34ab,4.011,,,,0,0,,0
¤ì‚¬70ab34ba,1.349,232,597,111,0,0,1114,0
¤ì‚¬70ab34bb,3.465,115,239,25,0,0,424,0
¤ì‚¬70ab35aa,1.56,,,,0,0,,0
¤ì‚¬70ab35ab,1.56,,,,0,0,,0
¤ì‚¬70ab35ba,1.56,,,,0,0,,0
¤ì‚¬70ab35bb,1.28,0,0,,0,0,8,0
¤ì‚¬70ab36aa,2.182,,,,0,0,,0
¤ì‚¬70ab36ab,2.182,,,,0,4,,0
¤ì‚¬70ab36ba,2.019,,,,0,0,,0
¤ì‚¬70ab36bb,1.145,,,,0,0,,0
¤ì‚¬70ab37aa,0.514,145,384,61,2,18,866,85
¤ì‚¬70ab37ab,0.637,370,1042,204,3,44,2248,168
¤ì‚¬70ab37ba,0.637,477,1256,215,2,92,2721,385
¤ì‚¬70ab37bb,0.345,535,1096,150,6,76,2282,373
¤ì‚¬70ab38aa,0.345,432,935,116,6,53,1957,194
¤ì‚¬70ab38ab,0.345,,,,3,103,,0
¤ì‚¬70ab38ba,0.427,332,936,135,9,60,1931,139
¤ì‚¬70ab38bb,0.672,477,1220,176,3,43,2469,185
¤ì‚¬70ab39aa,0.49,397,1002,158,6,36,1980,163
¤ì‚¬70ab39ab,0.49,330,905,144,2,7,1844,59
¤ì‚¬70ab39ba,0.49,765,1820,251,5,21,3576,160
¤ì‚¬70ab39bb,0.502,493,1005,142,2,32,1971,168
¤ì‚¬70ab40aa,0.517,184,448,74,2,11,873,59
¤ì‚¬70ab40ab,0.931,80,183,15,2,12,366,36
¤ì‚¬70ab40ba,1.837,,,,0,0,,3
¤ì‚¬70ab40bb,2.257,,,,0,0,,0
¤ì‚¬70ab41aa,2.257,,,,0,0,,0
¤ì‚¬70ab41ab,2.257,,,,0,0,,0
¤ì‚¬70ba31ab,6.475,,,,0,0,,0
¤ì‚¬70ba31ba,6.475,,,,0,0,,0
¤ì‚¬70ba31bb,6.643,,,,0,0,,0
¤ì‚¬70ba32aa,4.493,,,,0,0,,0
¤ì‚¬70ba32ab,5.714,,,,0,0,,0
¤ì‚¬70ba32ba,5.476,,,,0,0,,0
¤ì‚¬70ba32bb,5.476,,,,0,0,,0
¤ì‚¬70ba33aa,5.476,,,,0,0,,0
¤ì‚¬70ba33ab,5.261,,,,0,0,,0
¤ì‚¬70ba33ba,4.914,,,,0,0,,0
¤ì‚¬70ba33bb,3.904,,,,0,0,,0
¤ì‚¬70ba34aa,3.904,,,,0,0,,0
¤ì‚¬70ba34ab,4.011,,,,0,0,,0
¤ì‚¬70ba34ba,10.051,132,179,10,1,0,346,2
¤ì‚¬70ba34bb,3.465,0,,,1,0,0,1
¤ì‚¬70ba35aa,1.56,,,,0,0,,0
¤ì‚¬70ba35ab,1.56,0,0,,0,0,0,1
¤ì‚¬70ba35ba,1.56,,,,0,0,,0
¤ì‚¬70ba35bb,3.016,0,0,,0,1,8,0
¤ì‚¬70ba36aa,2.088,,,,0,4,,0
¤ì‚¬70ba36ab,2.088,,,,0,0,,0
¤ì‚¬70ba36ba,2.088,,,,0,5,,0
¤ì‚¬70ba36bb,0.944,,0,,2,1,0,8
¤ì‚¬70ba37aa,0.944,,0,,0,1,11,5
¤ì‚¬70ba37ab,0.637,,,,1,0,,6
¤ì‚¬70ba37ba,0.637,154,327,37,3,16,725,75
¤ì‚¬70ba37bb,0.345,614,1378,284,3,28,2752,121
¤ì‚¬70ba38aa,0.345,640,1186,197,3,54,2392,184
¤ì‚¬70ba38ab,0.345,68,173,28,3,71,327,3
¤ì‚¬70ba38ba,0.831,208,521,65,3,26,1067,94
¤ì‚¬70ba38bb,0.672,34,95,17,0,2,182,17
¤ì‚¬70ba39aa,0.49,540,1315,177,5,45,2612,266
¤ì‚¬70ba39ab,0.49,308,888,130,7,29,1771,121
¤ì‚¬70ba39ba,0.49,444,1140,139,1,16,2245,151
¤ì‚¬70ba39bb,0.502,499,1145,186,3,20,2343,114
¤ì‚¬70ba40aa,1.106,589,1163,154,4,39,2278,122
¤ì‚¬70ba40ab,1.106,339,748,85,3,26,1473,126
¤ì‚¬70ba40ba,1.282,165,422,75,0,3,808,25
¤ì‚¬70ba40bb,2.257,,,,0,0,,0
¤ì‚¬70ba41aa,2.257,,,,0,0,,0
¤ì‚¬70bb31ab,6.507,,,,0,0,,0
¤ì‚¬70bb31ba,6.475,,,,0,0,,0
¤ì‚¬70bb31bb,6.643,,,,0,0,,0
¤ì‚¬70bb32aa,7.989,,,,0,0,,0
¤ì‚¬70bb32ab,7.989,,,,0,0,,0
¤ì‚¬70bb32ba,7.989,,,,0,0,,0
¤ì‚¬70bb33aa,5.019,,,,0,0,,0
¤ì‚¬70bb33ab,5.019,,,,0,0,,0
¤ì‚¬70bb33ba,5.019,,,,0,0,,0
¤ì‚¬70bb33bb,4.958,,,,0,0,,0
¤ì‚¬70bb34aa,4.663,,,,0,0,,0
¤ì‚¬70bb34ab,10.051,,,,0,0,,0
¤ì‚¬70bb34ba,10.051,0,0,0,0,0,6,1
¤ì‚¬70bb34bb,4.395,,,,0,0,,0
¤ì‚¬70bb35aa,3.209,,,,0,0,,0
¤ì‚¬70bb35ab,3.016,,,,0,0,,0
¤ì‚¬70bb35ba,3.016,,,,0,0,,0
¤ì‚¬70bb35bb,3.016,0,0,,1,2,0,0
¤ì‚¬70bb36aa,2.303,18,22,0,0,2,50,2
¤ì‚¬70bb36ab,2.303,,,,0,0,,0
¤ì‚¬70bb36ba,2.088,,,,0,0,,0
¤ì‚¬70bb36bb,0.944,,,,0,3,,0
¤ì‚¬70bb37aa,0.944,,0,,1,0,0,13
¤ì‚¬70bb37ab,0.944,,,,0,4,0,2
¤ì‚¬70bb37ba,0.914,0,0,,0,0,0,0
¤ì‚¬70bb37bb,0.345,410,931,166,1,0,1756,6
¤ì‚¬70bb38aa,0.345,260,600,113,1,1,1173,6
¤ì‚¬70bb38ab,0.345,350,894,175,0,0,1768,9
¤ì‚¬70bb38ba,0.358,30,112,23,1,5,223,6
¤ì‚¬70bb38bb,1.578,111,601,61,2,20,901,7
¤ì‚¬70bb39aa,0.587,102,306,55,2,6,599,17
¤ì‚¬70bb39ab,0.502,358,1006,166,5,36,2058,167
¤ì‚¬70bb39ba,0.502,203,468,54,1,20,967,63
¤ì‚¬70bb39bb,0.502,439,1230,169,2,7,2456,80
¤ì‚¬70bb40aa,1.357,332,1027,191,2,9,1994,12
¤ì‚¬70bb40ab,1.357,486,1062,157,1,25,2138,120
¤ì‚¬70bb40ba,1.357,34,57,0,0,0,133,4
¤ì‚¬70bb40bb,2.257,,,,0,0,0,0
¤ì‚¬70bb41aa,2.257,,,,0,0,,0
¤ì‚¬70bb41ab,1.684,,,,0,0,,0
¤ì‚¬71aa31ba,6.475,,,,0,0,,0
¤ì‚¬71aa31bb,6.892,,,,0,0,,0
¤ì‚¬71aa32aa,7.231,,,,0,0,,0
¤ì‚¬71aa32ab,8.021,,,,0,0,,0
¤ì‚¬71aa33ba,5.019,,,,0,0,,0
¤ì‚¬71aa33bb,4.958,,,,0,0,,0
¤ì‚¬71aa34aa,9.474,,,,0,0,,0
¤ì‚¬71aa34ab,9.474,,,,0,0,,0
¤ì‚¬71aa34ba,9.376,,,,0,0,,0
¤ì‚¬71aa34bb,4.395,,,,0,0,,0
¤ì‚¬71aa35aa,3.209,,,,0,0,,0
¤ì‚¬71aa35ab,4.253,,,,0,0,,0
¤ì‚¬71aa35ba,4.253,,,,0,0,,0
¤ì‚¬71aa35bb,4.253,8,19,0,0,3,39,5
¤ì‚¬71aa36aa,4.005,44,102,23,1,14,224,7
¤ì‚¬71aa36ab,2.303,,,,0,0,,0
¤ì‚¬71aa36ba,2.088,,,,0,0,,0
¤ì‚¬71aa36bb,0.944,,,,0,4,0,5
¤ì‚¬71aa37aa,0.944,6,20,,0,0,91,5
¤ì‚¬71aa37ab,0.944,0,0,,0,0,0,3
¤ì‚¬71aa37ba,0.994,,,,0,0,,3
¤ì‚¬71aa37bb,0.994,0,25,0,0,3,61,15
¤ì‚¬71aa38aa,0.994,,11,,0,9,47,2
¤ì‚¬71aa38ab,0.145,,,,0,0,,1
¤ì‚¬71aa38ba,0.358,,,,0,0,,0
¤ì‚¬71aa38bb,1.189,131,422,97,1,11,779,0
¤ì‚¬71aa39aa,1.621,305,1059,287,0,0,2058,0
¤ì‚¬71aa39ab,1.621,,,,0,0,,0
¤ì‚¬71aa39ba,1.505,,,,1,4,,0
¤ì‚¬71aa39bb,1.505,,,,0,1,,1
¤ì‚¬71aa40aa,1.505,,,,0,0,,0
¤ì‚¬71aa40ab,1.6,,,,0,0,,0
¤ì‚¬71aa40ba,1.6,,,,0,0,,1
¤ì‚¬71aa40bb,2.241,,,,0,0,,0
¤ì‚¬71aa41aa,1.87,,,,0,0,,0
¤ì‚¬71aa41ab,1.684,,,,0,0,,0
¤ì‚¬71ab31ba,6.892,,,,0,0,,0
¤ì‚¬71ab31bb,6.892,,,,0,0,,0
¤ì‚¬71ab32aa,7.338,,,,0,0,,0
¤ì‚¬71ab34aa,9.485,,,,0,0,,0
¤ì‚¬71ab34ab,9.024,,,,0,0,,0
¤ì‚¬71ab34ba,9.024,,,,0,0,,0
¤ì‚¬71ab34bb,4.763,,,,0,0,,0
¤ì‚¬71ab35aa,3.824,,,,0,0,,0
¤ì‚¬71ab35ab,3.824,,,,0,0,,0
¤ì‚¬71ab35ba,4.253,,,,0,0,,0
¤ì‚¬71ab35bb,4.253,0,0,,0,0,0,0
¤ì‚¬71ab36aa,4.005,62,109,13,1,13,206,4
